2018-09-11 오전 8:30:03,키이스트,3725,0,0
2018-09-11 오전 8:30:03,키이스트,3725,0,0
2018-09-11 오전 8:30:05,키이스트,3710,0,0
2018-09-11 오전 8:30:07,키이스트,3710,0,0
2018-09-11 오전 8:30:08,키이스트,3700,0,0
2018-09-11 오전 8:30:08,키이스트,3700,0,0
2018-09-11 오전 8:30:10,키이스트,3700,0,0
2018-09-11 오전 8:30:10,키이스트,3705,0,0
2018-09-11 오전 8:30:11,키이스트,3705,0,0
2018-09-11 오전 8:30:14,키이스트,3705,0,0
2018-09-11 오전 8:30:20,키이스트,3705,0,0
2018-09-11 오전 8:30:20,키이스트,3705,0,0
2018-09-11 오전 8:30:21,키이스트,3705,0,0
2018-09-11 오전 8:30:26,키이스트,3705,0,0
2018-09-11 오전 8:30:27,키이스트,3705,0,0
2018-09-11 오전 8:30:32,키이스트,3705,0,0
2018-09-11 오전 8:30:34,키이스트,3705,0,0
2018-09-11 오전 8:30:35,키이스트,3705,0,0
2018-09-11 오전 8:30:38,키이스트,3705,0,0
2018-09-11 오전 8:30:39,키이스트,3705,0,0
2018-09-11 오전 8:30:40,키이스트,3705,0,0
2018-09-11 오전 8:30:41,키이스트,3705,0,0
2018-09-11 오전 8:30:44,키이스트,3705,0,0
2018-09-11 오전 8:30:44,키이스트,3705,0,0
2018-09-11 오전 8:30:45,키이스트,3705,0,0
2018-09-11 오전 8:30:48,키이스트,3705,0,0
2018-09-11 오전 8:30:48,키이스트,3705,0,0
2018-09-11 오전 8:30:51,키이스트,3705,0,0
2018-09-11 오전 8:30:55,키이스트,3705,0,0
2018-09-11 오전 8:30:57,키이스트,3705,0,0
2018-09-11 오전 8:30:59,키이스트,3700,0,0
2018-09-11 오전 8:30:59,키이스트,3700,0,0
2018-09-11 오전 8:30:59,키이스트,3700,0,0
2018-09-11 오전 8:30:59,키이스트,3700,0,0
2018-09-11 오전 8:31:00,키이스트,3700,0,0
2018-09-11 오전 8:31:00,키이스트,3700,0,0
2018-09-11 오전 8:31:01,키이스트,3700,0,0
2018-09-11 오전 8:31:02,키이스트,3700,0,0
2018-09-11 오전 8:31:04,키이스트,3700,0,0
2018-09-11 오전 8:31:07,키이스트,3700,0,0
2018-09-11 오전 8:31:13,키이스트,3700,0,0
2018-09-11 오전 8:31:14,키이스트,3700,0,0
2018-09-11 오전 8:31:21,키이스트,3700,0,0
2018-09-11 오전 8:31:27,키이스트,3700,0,0
2018-09-11 오전 8:31:29,키이스트,3700,0,0
